CIN,Company Name,Status
U74900WB2015PTC207557,PURNESHWARI JUCO AND ALLIED FABRICS PRIVATE LIMITED,Active
U72200KA2016PTC085274,PMES TECHNO SERVICES PRIVATE LIMITED,Active
U55101HR2015OPC056961,TRUEBRAT (OPC) PRIVATE LIMITED,Active
U85191DL2013PTC261421,SAP HEALTH SOLUTIONS PRIVATE LIMITED,Active
U65992KL2013PTC035392,CHANKOOR CHITS PRIVATE LIMITED,Active
U74140DL2015PTC283748,PANCH TATVA CONSULTING PRIVATE LIMITED,Active
U74140DL2015PTC285550,JA INDIA DIGITAL PRIVATE LIMITED,Active
U45201RJ2014PTC044818,ARHAM GREENS PRIVATE LIMITED,Active
U64200DL2015PTC279755,TRIJAL DIGITAL MEDIA PRIVATE LIMITED,Active
U74140DL2015PTC281801,CYANKART INDIA PRIVATE LIMITED,Active
U60300HR2015PTC054590,SHIVPRIYA LOGISTICS PRIVATE LIMITED,Active
U74900KA2016PTC191856,HOUNDSHARK DELHI PRIVATE LIMITED,Active
U74995GA2016PTC012889,DESIREE HOMES & RESORTS PRIVATE LIMITED,Active
U51909KL2016PTC045871,HANN BIOGENICS PRIVATE LIMITED,Active
U31500DL2015PTC276397,MANAS SYSTECH PRIVATE LIMITED,Active
U74140DL2015PTC276342,MOBITRON GADGETS PRIVATE LIMITED,Active
U74140HR2015PTC054974,EKATRRA ECOMMERCE PRIVATE LIMITED,Active
U70102WB2013PTC193316,DURGESHWARI ENCLAVES PRIVATE LIMITED,Active
U67100TN2016PLC111713,VATCHALA HOUSING FINANCE LIMITED,Active
U74999HR2016PTC065047,STEMZ ONCOLOGY PRIVATE LIMITED,Active
U72900GJ2016PTC093276,VARISHTHA SOFT-TECH PRIVATE LIMITED,Active
U60221HR2016PTC065401,RIVIGO FREIGHT PRIVATE LIMITED,Active
U51909TR2016PTC013489,AGARTALA MERCHANDISE PRIVATE LIMITED,Active
U17291WB2015PTC205297,GOPANATH LIFESTYLE PRIVATE LIMITED,Active
