CIN,Company Name,Status
U02812KA1988PTC020510,D' RANFLEX INDIA PRIVATE LIMITED,Active
U85110KA1993PTC014343,JOYERIA JEWELS INDIA PRIVATE LIMITED,Active
U30007KA1999PTC025678,EAITEC SOLUTIONS PRIVATE LIMITED,Active
U30007KA1998PTC023579,LAKE SYSTEMS PRIVATE LIMITED,Active
U72200KA2000PTC027982,ARCOT R AND D SOFTWARE PRIVATE LIMITED,Active
U72100KA1997PTC022476,OASYS SOFTWARE SOLUTIONS PRIVATE LIMITED,Active
U25209KA1996PLC020922,RATNA POLYPACK (INDIA) LIMITED,Active
U92411KA2005PTC037501,WHITE PEACOCK SPORTS PRIVATE LIMITED,Active
U65992KL1980PTC003252,KALINGA CHIT FUNDS PVT LTD,Active
U74999KA1983PTC005627,SAHYADRI ARECANUT COMPANY PRIVATE LIMITED,Active
U02221KA1987PTC008406,SHISHIRA PRINTS PRIVATE LIMITED,Active
U51900KA2022PTC166043,SLT LIFESCIENCE PRIVATE LIMITED,Active
U51506KA1988PTC009513,COMPUTER MARKETING AND ALLIED SERVICES PRIVATE LIMITED,Active
U29120KA1989PTC010295,GEARED HYDROPOWER PRIVATE LIMITED,Active
U19129KL1991PTC005939,COCHIN LEATHERS PVT LTD,Active
U22110KL1998PTC012645,DAHLIA PUBLISHERS PRIVATE LIMITED,Active
U15490KA2022PTC166332,CLOCK-WISE VENTURES PRIVATE LIMITED,Active
U15549UP2022PTC171112,NORTHERN LIGHTS BEVERAGES PRIVATE LIMITED,Active
U51432KL1999PTC012826,KNO-WELL CERAMICS PRIVATE LIMITED,Active
U74210KA2002PTC030173,CLEARWATER TECHNOLOGY SERVICES PRIVATE LIMITED,Active
U52599KL1988PTC005240,ASIAN HOME PRODUCTS PVT LTD,Active
U51219KA2002PTC030065,ALTERNATIV FOOD PROCESS PRIVATE LIMITED,Active
U73100KA2004PTC034268,TERRA INCOGNITUS SYSTEMS RESEARCH ALLIANCE PRIVATE LIMITED,Active
U74210KA2003PTC032865,KYONGNAM SUNGHOON CONSULTANCY SERVICES PRIVATE LIMITED,Active
U15127KL1998PTC012294,IRIS CONDIMENTS PRIVATE LIMITED,Active
U27107CT1998PTC012814,SAURABH STRIPS PRIVATE LIMITED,Active
U60231CT2005PTC017232,SINGH ROADWAYS PRIVATE LIMITED,Active
U67120MH1980PTC023062,SARDESAI HOLDINGS PRIVATE LIMITED,Active
U28920MH1979PTC021251,HYLPRES TECHNIK ENGINEERING COMPANY PRIVATE LIMITED,Active
U72200PN2022PTC214757,DEALERPAAS PRIVATE LIMITED,Active
U24110MH1982PTC026783,AMOD CHEMICALS PVT LTD,Active
U85300GJ2022PTC135517,ADITI HEALTH SCIENCES PRIVATE LIMITED,Active
U74140MH1973PTC016323,ABDULHUSEIN MULLA MOHAMEDALLY PRIVATE LIMITED,Active
U85300KA2022PTC166161,REVIVO HEALTH PRIVATE LIMITED,Active
U51909PN1987PTC045487,ABHIJEET SURFACE COATINGS PRIVATE LIMITED,Active
U45200MH1988PTC046423,POOJA PROPERTIES PRIVATE LIMITED,Active
U10100MH1974PTC017193,ARUNODAYA MINERALS PRIVATE LIMITED,Active
U13993MH1968PTC013993,INDUSTRIAL ELECTRICAL PRODUCTS PRIVATE LIMITED,Active
U45209MH1988PTC049597,PLUS PROPERTY MANAGERS PRIVATE LIMITED,Active
U24110MH1989PTC050621,ZENITH CHEMICALS PRIVATE LIMITED,Active
U74140MH1989PTC051950,SAGAR MANAGEMENT SERVICES PRIVATE LIMITED,Active
U63022MH1990PTC055549,PREMIER CHILLERS PRIVATE LIMITED,Active
U24220MH1989PTC052755,KIRAN PAINTS PVT LTD,Active
U27100UP2022PTC170951,P. R. CEILING PRODUCTS PRIVATE LIMITED,Active
U74140MH1990PTC058858,BIOREX BIOSCIENCES PRIVATE LIMITED,Active
U45202PN1987PTC043384,GHARAPURAY CONSTRUCTIONS PVT LTD,Active
U65990MH1990PTC059510,HARISH FISCAL SERVICES PRIVATE LIMITED,Active
U17120MH1991PTC060893,DEVENDRA KIRTI SILK MILLS PRIVATE LIMITED,Active
U15140MH1992PTC067087,SAMYOG FOODS PRIVATE LIMITED,Active
U17100MH1990PTC059570,SAMRATH SILK MILLS PRIVATE LIMITED,Active
U45200MH1992PTC069995,AMBAR ERECTORS PRIVATE LIMITED,Active
U40105MH1992PTC068389,DROLIA COMFORT PACKAGING PRIVATE LIMITED,Active
U55200MH1986PTC041357,PLATINUM HOTELS PRIVATE LIMITED,Active
U70100MH1987PTC042542,MANKANIS BUILDERS AND DEVELOPERS PRIVATE LIMITED,Active
U55101MH1993PTC075138,PLEASANT HOTELS AND RESORTS PRIVATE LIMITED,Active
U74994MH1993PTC073041,LITOLIER INTERIORS PVT LTD,Active
U92110MH1991PLC064110,SEVEN BROTHERS FILMS (INDIA) LIMITED,Active
U24110MH1992PTC065467,KAFER ENGINEERING PVT LTD,Active
U91990MH1995PTC091040,ADITYA EXPOSITION PRIVATE LIMITED,Active
U85100HR2022PTC106835,MEDANGEL HEALTHCARE PRIVATE LIMITED,Active
U72400MH1992PTC064924,ALPHA SHARE SERVICES PVT LTD,Active
U51909MH1996PTC101113,YASH-LAXMI INTERNATIONAL PRIVATE LIMITED,Active
U63090MH1996PLC100022,SAIVENK SHIPPING AND AGENCIES LIMITED,Active
U51900MH1995PTC093318,WINDSOR OVERSEAS PRIVATE LIMITED,Active
U67120MH1996PTC100752,KANDLA EQUITIES PRIVATE LIMITED,Active
U31300MH1995PLC092947,PATLIPUTRA INTERNATIONAL TRADING LIMITED,Active
U51909MH1995PTC089548,TANDON COMPUTERS (INDIA) PRIVATE LIMITED,Active
U74140MH1996PTC104000,MANAS MANAGEMENT SERVICES PRIVATE LIMITED,Active
U17120MH1997PTC105599,SKM APPARELS PRIVATE LIMITED,Active
U67110MH1998PTC115122,ETHEREAL JEWELLERY PRIVATE LIMITED,Active
U72100MH1999PTC121058,MOBILE SYSTEMS INDIA PRIVATE LIMITED,Active
U51909MH2001PTC134066,J K EXIM PRIVATE LIMITED,Active
U24231DL2001PTC186327,RECKON PHARMACHEM PRIVATE LIMITED,Active
U18101MH2000PTC125497,KESHAVLAL MOHANLAL AND COMPANY TEXTILES PRIVATE LIMITED,Active
U74210PN1997PTC110980,PRAASAD ARCHITECTS AND TOWNPLANNERS PRIVATE LIMITED,Active
U30007MH2000PTC129097,KAMDHENU HI-TECH PAPERS PRIVATE LIMITED,Active
U36911MH2000PTC124966,STONES AND JEWELLERY (INDIA) PRIVATE LIMITED,Active
U51900MH2000PTC126386,PINE DERIVATIVES MARKETING PRIVATE LIMITED,Active
U51900MH1999PTC119968,GOPESH IMPEX PRIVATE LIMITED,Active
