CIN,Company Name,Status
U63030DL2018PTC341289,MAKE US FLY INDIA PRIVATE LIMITED,Active
U93090PN2019OPC183840,LAELYON MEDIA (OPC) PRIVATE LIMITED,Active
U72900DL2019PTC350083,PZ-GAMING NETWORKS PRIVATE LIMITED,Active
U51909DL2019PTC350654,OPPASPORTS TRADING INDIA PRIVATE LIMITED,Active
U29309UP2021PTC150706,ECO WASTE INFRA & EQUIPMENT PRIVATE LIMITED,Active
U17299HR2019PTC080739,ESPERTO TEXVENTURES PRIVATE LIMITED,Active
U70109TN2019PTC130098,BQUBE ENGINEERING AND DESIGNS PRIVATE LIMITED,Active
U15100PN2019PTC184924,HARITVAA FODOLOGY PRIVATE LIMITED,Active
U15549MH2018PTC318433,UNDERDAWG FOODS PRIVATE LIMITED,Active
U74999KA2018PTC119534,NERDALYTICS INDIA PRIVATE LIMITED,Active
U45400TG2018PTC129094,GOTTIMUKKULA AKHIL CONSTRUCTIONS PRIVATE LIMITED,Active
U24290JK2021PTC012156,HOMEBOND PRIVATE LIMITED,Active
U72200KA2019PTC127302,ZAPPLOCAL TECHNOLOGIES PRIVATE LIMITED,Active
U52100WB2019PTC233484,PRANCE TRADE PRIVATE LIMITED,Active
U74999KA2019PTC126428,BLIPSTECH INDIA PRIVATE LIMITED,Active
U01113MH2019PTC333650,ECOYNA AGRICULTURE PRIVATE LIMITED,Active
U51909MH2019PTC331874,EXPORTINGON PRIVATE LIMITED,Active
U67190UP2019PTC122542,FLIP RESEARCH AND INVESTMENT ADVISORY SERVICES PRIVATE LIMITED,Active
U37200GJ2019PTC110434,ROSOVA GREENS BIOTECH PRIVATE LIMITED,Active
U80902CH2019PTC042676,KRISHA CRACK CIVIL SERVICES PRIVATE LIMITED,Active
U52520MP2019PTC049091,DHD RETAIL PRIVATE LIMITED,Active
U85120TN2019PTC130533,DR. PARASU DENTAL CLINICS PRIVATE LIMITED,Active
U70100CT2019PTC009584,ATHARV REALTORS PRIVATE LIMITED,Active
U52100WB2019PTC235512,OMGANPATI OVERSEAS PRIVATE LIMITED,Active
U74999KA2020PTC133530,CLIMATECH PRODUCTS & SERVICES PRIVATE LIMITED,Active
U01100TG2019PTC135910,PRASN ENTERPRISES PRIVATE LIMITED,Active
U74110DL2016PTC306586,ANJANEYAR CARRY BAGS PRIVATE LIMITED,Active
U74999TG2020PTC140030,FTH1 FINTECH PRIVATE LIMITED,Active
U90009DL2020PTC361850,TONATO RECYCLING (INDIA) PRIVATE LIMITED,Active
U52520DL2020PTC363509,ARTHPROJECT RETAIL PRIVATE LIMITED,Active
U74999MP2020PTC051019,OSM FITNESS PRIVATE LIMITED,Active
U85200MH2020PTC346323,EMGEE HEALTHCARE CONCIERGE PRIVATE LIMITED,Active
U63040TZ2020OPC033603,HOLIDAY TRAILS (OPC) PRIVATE LIMITED,Active
U55209PB2020PTC050618,CORNER HOUSE 666 PRIVATE LIMITED,Active
U72900CH2020PTC042949,EXELIO TECH PRIVATE LIMITED,Active
U52100WB2020PTC236081,YAANTRIK EQUIPMENT TRADING PRIVATE LIMITED,Active
U72900MP2020PTC050934,MDP INFOSYSTEM PRIVATE LIMITED,Active
U72900MH2020PTC339755,TECHLUMINUS PRIVATE LIMITED,Active
U93000DL2015PTC278861,BRAHAMIK CONSULTANCY SERVICES PRIVATE LIMITED,Active
U51909DL2020FTC360807,CHRISTINE STORM'S COUTURE PRIVATE LIMITED,Active
U72900KA2020PTC132828,RAYEYE TECHNOLOGIES PRIVATE LIMITED,Active
U55101PB2020PTC050764,LUCKNIK FOODS INDIA PRIVATE LIMITED,Active
U74110DL2015PTC275516,STARORAMA TRADING PRIVATE LIMITED,Active
