CIN,Company Name,Status
U52100WB2019PTC235204,NEWAGE AQUA PLANNER PRIVATE LIMITED,Active
U63030DL2019PTC358504,WALLSTREET TRAVELS PRIVATE LIMITED,Active
U45200UP2009PTC123991,TRANSLINE INFRA PRIVATE LIMITED,Active
U15490KA2019PTC126333,NEAR BAKE SERVICES PRIVATE LIMITED,Active
U72900KA2019PTC125876,STEYIN INNOVATIONS PRIVATE LIMITED,Active
U74110WB2019PTC229575,PREEMINENT LOGISTICS PRIVATE LIMITED,Active
U23209PN2019PTC186997,REVIVE ENERGIES PRIVATE LIMITED,Active
U01100RJ2020PTC068633,DASHAMI SEED PRIVATE LIMITED,Active
U45400TG2020PTC139866,HAH INDIA INFRASTRUCTURE PRIVATE LIMITED,Active
U74999UP2020PTC130357,SARVE ENTERPRISES PRIVATE LIMITED,Active
U63030MP2020PTC050592,SHRI ARYA BUS SERVICE PRIVATE LIMITED,Active
U52609PN2020OPC188892,YASHASHREE SALES AND SERVICES (OPC) PRIVATE LIMITED,Active
U92410TG2020PTC139569,SPORTNIQ TECHNOLOGIES PRIVATE LIMITED,Active
U16009GJ2020PTC112815,VPS UDYOG PRIVATE LIMITED,Active
U74999HR2020PTC086128,NOUVEAU MEDICAL INDIA PRIVATE LIMITED,Active
U65999TN2020PLN134834,SHREE VELSAR GOLD NIDHI LIMITED,Active
U41000KA2020PTC132972,CLOUD RIVER TECHNOLOGIES PRIVATE LIMITED,Active
U22300KA2020OPC134140,GIRISAYA INFOTAINMENT (OPC) PRIVATE LIMITED,Active
U74999JH2020PTC013987,MAKING MEMORIES EVENTS PRIVATE LIMITED,Active
U51100DL2019PTC351497,HOPE OBEDIENT PROFESSIONAL EMPLOYMENT PRIVATE LIMITED,Active
U51909CT2020PTC010000,SANJEEVANI INNOVATORS MULTITRADE PRIVATE LIMITED,Active
U15490KA2020PTC132681,KATAKARO INDIA PRIVATE LIMITED,Active
U55101KA2020PTC131539,SUMEMASU LIFESTYLE PRIVATE LIMITED,Active
U80903MP2019OPC049788,ECOHOLICS (OPC) PRIVATE LIMITED,Active
U15499DL2019PTC359181,DASHO GOSHAYE PRIVATE LIMITED,Active
U52609WB2020PTC238318,KAAHINI DESIGNS PRIVATE LIMITED,Active
U29100MH2020PTC342489,LASAT IOT LABS PRIVATE LIMITED,Active
U33100TG2020PTC143596,SMARTCOG SOLUTIONS PRIVATE LIMITED,Active
U01111HR2020OPC089425,VEE KUDARATI & NATURAL (OPC) PRIVATE LIMITED,Active
